"";"ID";"MES_MED";"OLA";"SEXO";"EDAD";"RANGOEDAD";"REGION";"ZONA";"DISTRITO_ELECTORAL";"GSE_COD2";"P1";"P1B";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10_1";"P10_2";"P10_3";"P13_1";"P14";"P15";"P20";"P29XPARTIDARIO";"P32XMARZO";"P41";"P69";"P71";"P162";"P264";"P265X2";"P286";"P287";"P288";"P289";"P290";"P291";"P292";"P293";"P257";"P258X1";"P258X2";"P258X3";"P258X4";"P258X5";"P258X6";"P258X7";"PONDERADOR2"
"1114";1469;"202111";"2";"Mujer";"43";"41 a 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 8";"GSE-C3";"La dirección incorrecta";"En retroceso";"Mala";"Igual que hace un año";"Igual que hoy";"Mala";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Delincuencia";"P10-Gestión del Gobierno";"P10-Inflación - alza de precios";"Sin Posición Política";"Ninguna";"Poco feliz";"Sí";"Opositor del gobierno";"Preocupado";"Alto riesgo";"Trabajando remotamente, haciendo teletrabajo desde mi casa";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$470 mil a $818 mil";NA;NA;NA;NA;0,685071337
"1115";1470;"202111";"2";"Hombre";"71";"Más de 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 8";"GSE-C3";"La dirección incorrecta";"Estancado";"Regular";"Peor que hace un año";"Peor que hoy";"Regular";"Peor que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Narcotráfico";"P10-Desempleo";"P10-Inflación - alza de precios";"Centro izquierda";"Ex Nueva Mayoría (PS – PPD -PRSD )";"Feliz";"Sí";"Opositor del gobierno";"Muy preocupado";"Mediano riesgo";"Jubilado(a), ya no trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$470 mil a $818 mil";NA;NA;NA;NA;0,922463568
"1116";1471;"202111";"2";"Mujer";"30";"18 a 30 años";"La Araucanía";"SUR";"Distrito electoral 22";"GSE-C2";"La dirección incorrecta";"Estancado";"Regular";"Peor que hace un año";"Igual que hoy";"Regular";"Igual que hace un año";"Mejor que hoy";"No sé";"Desapruebo";"P10-Salud";"P10-Pensiones - Jubilaciones";"P10-Educación";"Sin Posición Política";"Ninguna";"Feliz";"No";"Ni partidario, ni opositor. Independiente";"Mediamente preocupado";"Bajo riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Malo";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Sebastián Sichel";"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$819 mil a $1,4 millones";NA;NA;NA;NA;1,115493201
"1117";1472;"202111";"2";"Hombre";"31";"31 a 40 años";"Metropolitana de Santiago";"RM";"Distrito electoral 12";"GSE-C3";"No estoy seguro/a";"Estancado";"Regular";"Mejor que hace un año";"Mucho mejor que hoy";"Buena";"Mejor que hace un año";"Mejor que hoy";"Desapruebo";"Desapruebo";"P10-Desigualdad / Distribución ingreso";"P10-Gestión del Gobierno";"P10-Relacionamiento con pueblos originarios";"Sin Posición Política";"Ninguna";"Medianamente feliz";"Sí";"Opositor del gobierno";"Poco preocupado";"Mediano riesgo";"Trabajando remotamente, haciendo teletrabajo desde mi casa";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mucha confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$470 mil a $818 mil";NA;NA;NA;NA;0,55092709
"1118";1473;"202111";"2";"Mujer";"61";"Más de 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 8";"GSE-C2";"La dirección incorrecta";"En retroceso";"Regular";"Igual que hace un año";"Igual que hoy";"Regular";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Pensiones - Jubilaciones";"P10-Terrorismo";"P10-Inmigración";"Izquierda";"Independiente";"Muy feliz";"Sí";"Opositor del gobierno";"Muy preocupado";"Mediano riesgo";"Sólo labores en el hogar – Jefa/Jefe de hogar – Dueña";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mucha confianza";"Muy bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"2";NA;"$617 mil a $1,0 millones";NA;NA;NA;NA;NA;0,937045038
"1119";1474;"202111";"2";"Hombre";"73";"Más de 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 11";"GSE-C2";"No estoy seguro/a";"Estancado";"Regular";"Peor que hace un año";"Igual que hoy";"Regular";"Peor que hace un año";"Igual que hoy";"Apruebo";"Apruebo";"P10-Delincuencia";"P10-Terrorismo";"P10-Justicia/Sistema Judicial";"Sin Posición Política";"Partido Republicano (Jose Antonio Kast)";"Feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Preocupado";"Alto riesgo";"Jubilado(a), ya no trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-No recuerda";"P292-José Antonio Kast";"P293-Muy decidido";"2";NA;"$1,1 millones a $1,8 millones";NA;NA;NA;NA;NA;0,30840573
"1120";1475;"202111";"2";"Mujer";"48";"41 a 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 8";"GSE-C2";"La dirección incorrecta";"En retroceso";"Muy mala";"Peor que hace un año";"Peor que hoy";"Regular";"Peor que hace un año";"Peor que hoy";"Desapruebo";"Desapruebo";"P10-Seguridad Pública";"P10-Gestión del Gobierno";"P10-Inflación - alza de precios";"Centro izquierda";"Frente Amplio";"Poco feliz";"Sí";"Opositor del gobierno";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"5";NA;NA;NA;NA;"$2,1 millones a $3,5 millones";NA;NA;0,371264466
"1121";1476;"202111";"2";"Hombre";"63";"Más de 50 años";"Coquimbo";"NORTE";"Distrito electoral 5";"GSE-C1";"La dirección correcta";"Estancado";"Buena";"Mejor que hace un año";"Igual que hoy";"Buena";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Narcotráfico";"P10-Inmigración";"P10-Relacionamiento con pueblos originarios";"Centro izquierda";"Ex Nueva Mayoría (PS – PPD -PRSD )";"Feliz";"Sí";"Opositor del gobierno";"Mediamente preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mucha confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$2,5 millones a $4,3 millones";NA;NA;NA;NA;0,534511512
"1122";1477;"202111";"2";"Mujer";"26";"18 a 30 años";"Libertador General Bernardo OHiggins";"CENTRO";"Distrito electoral 15";"GSE-C3";"La dirección incorrecta";"Estancado";"Regular";"Peor que hace un año";"Igual que hoy";"Regular";"Igual que hace un año";"Mejor que hoy";"Apruebo";"Desapruebo";"P10-Inmigración";"P10-Vivienda";"P10-Justicia/Sistema Judicial";"Derecha";"Partido Republicano (Jose Antonio Kast)";"Muy feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-José Antonio Kast";"P292-José Antonio Kast";"P293-Muy decidido";"5";NA;NA;NA;NA;"$672 mil a $1,1 millones";NA;NA;1,063407772
"1123";1478;"202111";"2";"Mujer";"27";"18 a 30 años";"Metropolitana de Santiago";"RM";"Distrito electoral 9";"GSE-C2";"No estoy seguro/a";"Estancado";"Regular";"Igual que hace un año";"Igual que hoy";"Regular";"Mejor que hace un año";"Mejor que hoy";"Desapruebo";"No sé";"P10-Salud";"P10-Seguridad Pública";"P10-Sueldos";"Sin Posición Política";"Ninguna";"Feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Nada preocupado";"Bajo riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Regular";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy interesado";"P290-Si";"P291-José Antonio Kast";"P292-José Antonio Kast";"P293-Muy decidido";"3";NA;NA;"$819 mil a $1,4 millones";NA;NA;NA;NA;0,41206686
"1124";1479;"202111";"2";"Hombre";"21";"18 a 30 años";"Arica y Parinacota";"NORTE";"Distrito electoral 1";"GSE-D";"No estoy seguro/a";"Estancado";"Buena";"Mejor que hace un año";"Igual que hoy";"Mala";"Peor que hace un año";"Peor que hoy";"No sé";"No sé";"P10-Desigualdad / Distribución ingreso";"P10-Gestión del Gobierno";"P10-Sueldos";"Sin Posición Política";"Ninguna";"Poco feliz";"No";"Ni partidario, ni opositor. Independiente";"Mediamente preocupado";"Mediano riesgo";"Sólo estudiando";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Poca confianza";"Malo";"P286-Gabriel Boric";NA;"P288-Estoy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Franco Parisi";"P292-Gabriel Boric";"P293-Muy decidido";"6";NA;NA;NA;NA;NA;"$437 mil a $762 mil";NA;3,005806421
"1125";1480;"202111";"2";"Mujer";"35";"31 a 40 años";"Valparaíso";"CENTRO";"Distrito electoral 7";"GSE-C3";"La dirección correcta";"Progresando";"Muy buena";"Mucho mejor que hace un año";"Mejor que hoy";"Buena";"Mejor que hace un año";"Mucho mejor que hoy";"Apruebo";"Apruebo";"P10-Pensiones - Jubilaciones";"P10-Economía";"P10-Derechos Humanos";"Centro";"Chile Vamos (UDI – RN – EVOPOLI – PRI)";"Muy feliz";"Sí";"Partidario del gobierno";"Poco preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mucha confianza";"Muy bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Franco Parisi";"P292-Gabriel Boric";"P293-Muy decidido";"6";NA;NA;NA;NA;NA;"$763 mil a $1,3 millones";NA;0,379757008
"1126";1481;"202111";"2";"Hombre";"35";"31 a 40 años";"Biobío";"SUR";"Distrito electoral 20";"GSE-C2";"La dirección correcta";"Estancado";"Regular";"Igual que hace un año";"Igual que hoy";"Regular";"Igual que hace un año";"Igual que hoy";"Apruebo";"Desapruebo";"P10-Pensiones - Jubilaciones";"P10-Delincuencia";"P10-Sueldos";"Centro Derecha";"Chile Vamos (UDI – RN – EVOPOLI – PRI)";"Poco feliz";"Sí";"Partidario del gobierno";"Poco preocupado";"Bajo riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-No sabe";"P287-No sabe";"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Sebastián Sichel";"P292-No sabe";"P293-Muy decidido";"4";NA;NA;NA;"$1,1 millones a $1,7 millones";NA;NA;NA;0,360710057
"1127";1482;"202111";"2";"Hombre";"40";"31 a 40 años";"Metropolitana de Santiago";"RM";"Distrito electoral 8";"GSE-C3";"La dirección correcta";"Progresando";"Regular";"Mejor que hace un año";"Igual que hoy";"Regular";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Pensiones - Jubilaciones";"P10-Desigualdad / Distribución ingreso";"P10-Inflación - alza de precios";"Derecha";"DC (Democracia Cristiana)";"Feliz";"Sí";"Partidario del gobierno";"Preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Regular";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Franco Parisi";"P292-No sabe";"P293-Decidido";"4";NA;NA;NA;"$575 mil a $1,0 millones";NA;NA;NA;0,55092709
"1128";1484;"202111";"2";"Hombre";"73";"Más de 50 años";"Biobío";"SUR";"Distrito electoral 21";"GSE-C3";"La dirección correcta";"Progresando";"Regular";"Mejor que hace un año";"Mejor que hoy";"Regular";"Mejor que hace un año";"Mejor que hoy";"Apruebo";"Apruebo";"P10-Pensiones - Jubilaciones";"P10-Estabilidad Política";"P10-Inflación - alza de precios";"Centro Derecha";"Chile Vamos (UDI – RN – EVOPOLI – PRI)";"Feliz";"Sí";"Partidario del gobierno";"Preocupado";"Mediano riesgo";"Jubilado(a), ya no trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Poca confianza";"Malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Sebastián Sichel";"P292-José Antonio Kast";"P293-Muy decidido";"3";NA;NA;"$470 mil a $818 mil";NA;NA;NA;NA;1,579606494
"1129";1486;"202111";"2";"Mujer";"41";"41 a 50 años";"Valparaíso";"CENTRO";"Distrito electoral 6";"GSE-C3";"No estoy seguro/a";"Estancado";"Regular";"Igual que hace un año";"Igual que hoy";"Regular";"Igual que hace un año";"Igual que hoy";"No sé";"Desapruebo";"P10-Seguridad Pública";"P10-Narcotráfico";"P10-Justicia/Sistema Judicial";"Sin Posición Política";"Ninguna";"Medianamente feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Preocupado";"Mediano riesgo";"Sólo labores en el hogar – Jefa/Jefe de hogar – Dueña";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-José Antonio Kast";"P292-José Antonio Kast";"P293-Muy decidido";"4";NA;NA;NA;"$575 mil a $1,0 millones";NA;NA;NA;0,777072047
"1130";1487;"202111";"2";"Hombre";"47";"41 a 50 años";"Biobío";"SUR";"Distrito electoral 20";"GSE-C1";"La dirección correcta";"Estancado";"Buena";"Mejor que hace un año";"No sé";"Muy buena";"Mucho mejor que hace un año";"No sé";"Desapruebo";"Apruebo";"P10-Pensiones - Jubilaciones";"P10-Corrupción";"P10-Inmigración";"Derecha";"Partido Republicano (Jose Antonio Kast)";"Muy feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Poca confianza";"Malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-José Antonio Kast";"P292-José Antonio Kast";"P293-Muy decidido";"3";NA;NA;"$4,4 millones o más";NA;NA;NA;NA;0,521010008
"1131";1489;"202111";"2";"Mujer";"35";"31 a 40 años";"Metropolitana de Santiago";"RM";"Distrito electoral 10";"GSE-C2";"La dirección incorrecta";"Estancado";"Regular";"Peor que hace un año";"Igual que hoy";"Regular";"Peor que hace un año";"Mejor que hoy";"Apruebo";"Desapruebo";"P10-Salud";"P10-Educación";"P10-Vivienda";"Sin Posición Política";"Ninguna";"Muy feliz";"Sí";"Opositor del gobierno";"Mediamente preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Malo";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-No";NA;"P292-Gabriel Boric";"P293-Muy decidido";"2";NA;"$617 mil a $1,0 millones";NA;NA;NA;NA;NA;0,332006069
"1132";1492;"202111";"2";"Hombre";"57";"Más de 50 años";"Biobío";"SUR";"Distrito electoral 20";"GSE-C2";"La dirección incorrecta";"Estancado";"Mala";"Peor que hace un año";"Peor que hoy";"Muy mala";"Peor que hace un año";"Peor que hoy";"Desapruebo";"Desapruebo";"P10-Terrorismo";"P10-Inmigración";"P10-Pobreza";"Derecha";"Partido Republicano (Jose Antonio Kast)";"Feliz";"Sí";"Opositor del gobierno";"Preocupado";"Bajo riesgo";"Trabajando remotamente, haciendo teletrabajo desde mi casa";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Regular";"P286-José Antonio Kast";NA;"P288-Estoy seguro de que SÍ iré a votar";"P289-Estoy interesado";"P290-Si";"P291-José Antonio Kast";"P292-José Antonio Kast";"P293-Decidido";"4";NA;NA;NA;"$1,8 millones a $3,0 millones";NA;NA;NA;0,342329581
"1133";1494;"202111";"2";"Mujer";"39";"31 a 40 años";"Metropolitana de Santiago";"RM";"Distrito electoral 9";"GSE-D";"La dirección incorrecta";"Estancado";"Mala";"Igual que hace un año";"Igual que hoy";"Regular";"Peor que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Salud";"P10-Seguridad Pública";"P10-Educación";"Sin Posición Política";"Ninguna";"Poco feliz";"No";"Ni partidario, ni opositor. Independiente";"Mediamente preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Regular";"P286-Gabriel Boric";NA;"P288-Estoy seguro de que SÍ iré a votar";"P289-Estoy medianamente interesado";"P290-Si";"P291-Yasna Provoste";"P292-Gabriel Boric";"P293-Decidido";"1";"$218 mil a $379 mil";NA;NA;NA;NA;NA;NA;0,768356902
"1134";1495;"202111";"2";"Mujer";"58";"Más de 50 años";"Maule";"CENTRO";"Distrito electoral 17";"GSE-C2";"No estoy seguro/a";"En retroceso";"Mala";"Peor que hace un año";"Peor que hoy";"Mala";"Peor que hace un año";"Peor que hoy";"Desapruebo";"Desapruebo";"P10-Narcotráfico";"P10-Corrupción";"P10-Inflación - alza de precios";"Sin Posición Política";"Independiente";"Medianamente feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Poco preocupado";"Bajo riesgo";"Cesante, no tengo trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Marco Enríquez Ominami";"P292-Gabriel Boric";"P293-Decidido";"6";NA;NA;NA;NA;NA;"$1,4 millones a $2,3 millones";NA;0,725831466
"1135";1497;"202111";"2";"Hombre";"70";"Más de 50 años";"La Araucanía";"SUR";"Distrito electoral 23";"GSE-C2";"No estoy seguro/a";"Estancado";"Regular";"Igual que hace un año";"Igual que hoy";"Buena";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Salud";"P10-Pensiones - Jubilaciones";"P10-Desigualdad / Distribución ingreso";"Izquierda";"Ninguna";"Medianamente feliz";"Sí";"Opositor del gobierno";"Preocupado";"Bajo riesgo";"Jubilado(a), ya no trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$1,5 millones a $2,4 millones";NA;NA;NA;NA;0,342329581
"1136";1498;"202111";"2";"Hombre";"40";"31 a 40 años";"Los Lagos";"SUR";"Distrito electoral 25";"GSE-C2";"No estoy seguro/a";"En retroceso";"Mala";"Peor que hace un año";"Mejor que hoy";"Regular";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Educación";"P10-Cuidado Medio ambiente / Naturaleza";"P10-Desigualdad / Distribución ingreso";"No sé";"Ninguna";"Feliz";"Sí";"Opositor del gobierno";"Muy preocupado";"Mediano riesgo";"Trabajando remotamente, haciendo teletrabajo desde mi casa";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mucha confianza";"Muy bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$819 mil a $1,4 millones";NA;NA;NA;NA;0,360710057
"1137";1500;"202111";"2";"Mujer";"33";"31 a 40 años";"Metropolitana de Santiago";"RM";"Distrito electoral 12";"GSE-C2";"La dirección incorrecta";"En retroceso";"Muy mala";"Mucho peor que hace un año";"Mucho peor que hoy";"Muy mala";"Mucho peor que hace un año";"Mucho peor que hoy";"Desapruebo";"Desapruebo";"P10-Salud";"P10-Economía";"P10-Inmigración";"Sin Posición Política";"Ninguna";"Medianamente feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Regular";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Marco Enríquez Ominami";"P292-No sabe";"P293-Muy decidido";"3";NA;NA;"$819 mil a $1,4 millones";NA;NA;NA;NA;0,332006069
